time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,4.17020299914,-9.06109947611,20.7379462514,5.97842882836,6.21827166166,0.0,2.84509953191,-7.5247547363,4.29353911936,-0.0632973194313,0.0863023178166,0.0,461.3652201593499,461.36609150766117,463.0864848306764,461.561902483137
3.900000000000003,4.3417973131,-9.51924949379,20.9943021981,5.97479114719,6.22377811312,0.0,2.87417019555,-7.74761280117,4.25121323474,-0.0557645254182,0.100928275886,0.0,444.88738773116614,446.09058470825374,444.3595353941778,444.97413598098814
3.960000000000003,4.51511870219,-9.99142397714,21.2496303487,5.97107391436,6.2303001164,0.0,2.90251314943,-7.99218423479,4.25898278351,-0.0787146708986,0.120906158942,0.0,461.363577743871,462.9482924527454,463.4297002748878,461.6190255563749
4.020000000000002,4.68979685547,-10.477251824,21.5016838984,5.96668800444,6.23827799592,0.0,2.91944498701,-8.20296479025,4.1427171374,-0.0637403811137,0.150004754204,0.0,420.7617647212465,423.2907688561443,422.61147814166196,423.8960200742057
4.080000000000001,4.86547259249,-10.9767859825,21.7494275963,5.96254150736,6.24720764807,0.0,2.93551265345,-8.44895255665,4.11481392191,-0.0828947426979,0.146365732477,0.0,453.4148795521485,453.14268052910495,452.8493638198091,451.3019117809547
4.14,5.04187191503,-11.4906913255,21.9937128725,5.95751085909,6.25613328861,0.0,2.94367016462,-8.68215264204,4.02767534924,-0.0858126030143,0.153160264516,0.0,435.15262970563737,435.74240511022583,433.3384338191142,433.08707475039165
4.199999999999998,5.21864904134,-12.0194298012,22.2346164269,5.95222474007,6.26532866036,0.0,2.94797895032,-8.94335159851,4.00165867774,-0.093122691011,0.153447129817,0.0,454.45857634211546,454.5031644837023,456.93291688315105,456.3433931694723
4.259999999999997,5.39543072547,-12.5626553257,22.4698269456,5.94655657154,6.27468365976,0.0,2.94402841357,-9.16526224035,3.83866504092,-0.0973068349688,0.160441921696,0.0,410.75565999331906,411.40078530609503,409.9237824290083,409.5432792734227
4.319999999999996,5.57184905494,-13.1205000731,22.6983237597,5.94015505171,0.00190752901015,0.0,2.93563587125,-9.43058187723,3.77717204548,-0.142319921454,0.191504613362,0.0,444.79194665611533,447.35712545129223,447.48077250673566,443.78909981747057
4.379999999999995,5.7475626144,-13.6943651744,22.9226442289,5.93118853997,0.0135584516078,0.0,2.92042755333,-9.69943584258,3.69929664772,-0.170088004355,0.199053749514,0.0,442.3217444823892,442.9800371326006,442.9877514681504,440.675976362192
4.439999999999993,5.92206749931,-14.2863817663,23.146905847,5.92054907912,0.025209613087,0.0,2.89505749235,-10.0356029345,3.77397871375,-0.198491703099,0.182063357093,0.0,494.5304164362456,493.30948091264054,493.61486566807565,491.486051589122
4.499999999999992,6.09477513095,-14.8989913987,23.3756857901,5.90862521862,0.0360869784182,0.0,2.86064070269,-10.3859324872,3.84958777895,-0.199213153185,0.179697291639,0.0,497.8549180274017,497.70965298386943,498.4118118456252,498.32510956902183
4.559999999999991,6.26516517109,-15.5329513742,23.6087231905,5.89619923888,0.0468037650842,0.0,2.81785097301,-10.7472620349,3.9157609521,-0.231546602012,0.176354980909,0.0,501.1306774654375,500.9144486455232,500.7026602115537,498.3059703497542
4.6199999999999894,6.43296046162,-16.1872354004,23.8412884722,5.88201828267,0.057176703266,0.0,2.77439581563,-11.0635639655,3.83459067412,-0.248259881604,0.164843796597,0.0,459.085767337432,458.19883049984674,460.4549479329992,459.0763256546127
4.679999999999988,6.59806457885,-16.8601227333,24.067078238,5.8670167779,0.0671986737577,0.0,2.7282817858,-11.367428165,3.69014566682,-0.253803683742,0.171080941639,0.0,441.6174294752,442.1585656028851,442.4328883877613,441.91295886423444
4.739999999999987,6.76005139011,-17.5526398697,24.2863672291,5.85217525476,0.0774401288177,0.0,2.67038393139,-11.7178193274,3.61715484907,-0.236879571094,0.169900377807,0.0,470.33266133709714,470.2673789496793,469.1051788034708,470.3599125274555
4.799999999999986,6.91872215551,-18.2646707268,24.4969631273,5.83813735123,0.0874582026955,0.0,2.61791848611,-12.018013789,3.40142102227,-0.228703939425,0.160352077695,0.0,426.361796223198,425.572871119393,425.295617516719,425.9382977966162
4.859999999999984,7.07381305999,-18.9964131071,24.6972678875,5.82448539084,0.0969152819809,0.0,2.55102884579,-12.3747446475,3.27325876646,-0.225291578315,0.151505316469,0.0,460.1813890872763,459.5029294157886,460.068985607719,460.2896846007051
4.919999999999983,7.22505035944,-19.7484520888,24.8866672212,5.81141462376,0.106404010394,0.0,2.48957754736,-12.6947263351,3.03862727697,-0.206060903202,0.168891559136,0.0,426.15049736585496,427.65915199008026,426.80310379842473,428.3924606467213
4.979999999999982,7.37249288234,-20.5198868798,25.0614842542,5.79893744287,0.116424420551,0.0,2.42448841938,-13.0213257699,2.78721911283,-0.212026816566,0.162948608211,0.0,424.41767138831807,423.9352134906855,425.2565411837051,424.7002282345693
5.0399999999999805,7.51582772809,-21.3114968223,25.2214193734,5.78594640255,0.126541232769,0.0,2.35266964222,-13.3672215999,2.54226412602,-0.227465707061,0.178033064924,0.0,430.03461658848477,431.3389102897448,431.4420329332216,430.0877092628464
